區域,行業分類,會員編號,公司名稱,詳情網址
宜安,行業分類,NIA0114,大發食品股份有限公司,https://btbvn.vn/NIA0114
宜安,行業分類,NIA00127,越南南寶樹脂有限公司,https://btbvn.vn/NIA00127
宜安,行業分類,NIA00136,明富責任有限公司,https://btbvn.vn/NIA00136
宜安,行業分類,NIA00145,享勵企業責任有限公司,https://btbvn.vn/NIA00145
宜安,行業分類,NIA00147,松田工業有限公司,https://btbvn.vn/NIA00147
宜安,行業分類,NIA00155,旺昇國際股份有限公司,https://btbvn.vn/NIA00155
宜安,行業分類,NIA00163,冠賢機電股份有限公司,https://btbvn.vn/NIA00163
宜安,行業分類,NIA00168,"ASAMA YUH JIUN INT'L VN CO.,LTD",https://btbvn.vn/NIA00168
宜安,行業分類,NIA00169,越南虎牌高科技鋁門窗責任有限公司,https://btbvn.vn/NIA00169
宜安,行業分類,NIA00180,大東樹脂化學(越南)股份有限公司,https://btbvn.vn/NIA00180
宜安,行業分類,NIA00183,新美光(越南)股份有限公司,https://btbvn.vn/NIA00183
宜安,行業分類,NIA00188,名昇印刷責任有限公司,https://btbvn.vn/NIA00188
宜安,行業分類,NIA00190,"CASA CO.,LTD",https://btbvn.vn/NIA00190
宜安,行業分類,NIA00204,東新工業責任有限公司,https://btbvn.vn/NIA00204
宜安,行業分類,NIA00209,越南春日責任有限公司,https://btbvn.vn/NIA00209
宜安,行業分類,NIA01466,達鐿(越南)製模科技責任有限公司,https://btbvn.vn/NIA01466
宜安,行業分類,NIA00229,泰源氣體有限公司,https://btbvn.vn/NIA00229
宜安,行業分類,NIA00236,世越銀行平陽分行,https://btbvn.vn/NIA00236
宜安,行業分類,NIA00250,緯樹(越南)股份有限公司,https://btbvn.vn/NIA00250
宜安,行業分類,NIA00261,溫伯頓國際股份有限公司,https://btbvn.vn/NIA00261
宜安,行業分類,NIA00291,越揚工業股份有限公司,https://btbvn.vn/NIA00291
宜安,行業分類,NIA00309,長宏工業股份有限公司,https://btbvn.vn/NIA00309
宜安,行業分類,NIA00317,越晟化學有限公司,https://btbvn.vn/NIA00317
宜安,行業分類,NIA00327,華勝五金企業有限公司,https://btbvn.vn/NIA00327
宜安,行業分類,NIA00341,順利責任有限公司,https://btbvn.vn/NIA00341
宜安,行業分類,NIA00448,越南德御責任有限公司,https://btbvn.vn/NIA00448
宜安,行業分類,NIA00520,飛雁有限公司,https://btbvn.vn/NIA00520
宜安,行業分類,NIB01606,"KERRY INTEGRATED LOGISTICS (VIET NAM) CO.,LTD",https://btbvn.vn/NIB01606
宜安,行業分類,NIA00567,越南富邦產物保險責任有限公司 ~ 平陽分公司,https://btbvn.vn/NIA00567
宜安,行業分類,NIA01250,名揚工業股份有限公司,https://btbvn.vn/NIA01250
宜安,行業分類,NIA00759,堃霖機電空調責任有限公司,https://btbvn.vn/NIA00759
宜安,行業分類,NIA00610,喬一電工有限公司,https://btbvn.vn/NIA00610
宜安,行業分類,NIA00060,信國塑膠工業股份有限公司,https://btbvn.vn/NIA00060
宜安,行業分類,NIA00669,興恆貿易-報關物流有限公司,https://btbvn.vn/NIA00669
宜安,行業分類,NIA01055,旭生自行車(越南)責任有限公司,https://btbvn.vn/NIA01055
宜安,行業分類,NIB01035,黎龍保衛勞務責任有限公司,https://btbvn.vn/NIB01035
宜安,行業分類,NIA00743,明耀木業(越南)股份有限公司,https://btbvn.vn/NIA00743
宜安,行業分類,NIA00777,南峰電繡股份有限公司(越南),https://btbvn.vn/NIA00777
宜安,行業分類,NIA01011,越南全立製罐股份有限公,https://btbvn.vn/NIA01011
宜安,行業分類,NIA00812,神采時尚責任有限公司,https://btbvn.vn/NIA00812
宜安,行業分類,NIA00853,東昇責任有限公司,https://btbvn.vn/NIA00853
宜安,行業分類,NIA00983,格英責任有限公司,https://btbvn.vn/NIA00983
宜安,行業分類,NIA00914,三龍運輸報關有限公司,https://btbvn.vn/NIA00914
宜安,行業分類,NIA00433,越南德淵有限公司,https://btbvn.vn/NIA00433
宜安,旅游住宿及娛樂服務,NIA00041,皇茶國際旅行社,https://btbvn.vn/NIA00041
宜安,旅游住宿及娛樂服務,NIA01453,越南商匯有限公司,https://btbvn.vn/NIA01453
宜安,旅游住宿及娛樂服務,NIA01613,新天慶投資責任有限公司,https://btbvn.vn/NIA01613
宜安,旅游住宿及娛樂服務,NIA00412,維鴻明式傢俱公司/  維鴻良威保全公司,https://btbvn.vn/NIA00412
宜安,旅游住宿及娛樂服務,NIB01369,金荷花環保責任有限公司,https://btbvn.vn/NIB01369
宜安,旅游住宿及娛樂服務,NIA01018,"KI-WORKS VIETNAM CO.,LTD",https://btbvn.vn/NIA01018
宜安,旅游住宿及娛樂服務,NIA00952,天外天 KTV,https://btbvn.vn/NIA00952
宜安,旅游住宿及娛樂服務,NIB01532,興福投資股份公司,https://btbvn.vn/NIB01532
宜安,商務法律服務,NIA00085,恆新責任有限公司,https://btbvn.vn/NIA00085
宜安,商務法律服務,NIA01505,安聯法律事務所,https://btbvn.vn/NIA01505
宜安,商務法律服務,NIA01487,東方超捷國際物流(越南)股份有限公司,https://btbvn.vn/NIA01487
宜安,商務法律服務,NIA01611,林豐商務聯合法律責任有限公司,https://btbvn.vn/NIA01611
宜安,商務法律服務,NIB01636,CPA 審計有限公司,https://btbvn.vn/NIB01636
宜安,商務法律服務,NIA00423,動點管理顧問有限公司,https://btbvn.vn/NIA00423
宜安,商務法律服務,NIB01470,鑫藍稅務顧問會計勞務責任有限公司,https://btbvn.vn/NIB01470
宜安,商務法律服務,NIB01369,金荷花環保責任有限公司,https://btbvn.vn/NIB01369
宜安,商務法律服務,NIA00691,信凱稅務會計股份有限公司,https://btbvn.vn/NIA00691
宜安,商務法律服務,NIA00748,恒利服務集團,https://btbvn.vn/NIA00748
宜安,商務法律服務,NIA00938,KPMG LIMITED BRANCH,https://btbvn.vn/NIA00938
宜安,商務法律服務,NIB00924,WIN WIN 審計責任有限公司,https://btbvn.vn/NIB00924
宜安,商務法律服務,NIA00922,智懃會計公司,https://btbvn.vn/NIA00922
宜安,商務法律服務,NIA00941,PWC (Vietnam) Limited,https://btbvn.vn/NIA00941
宜安,商務法律服務,NIA01575,綠境ESG顧問股份有限公司,https://btbvn.vn/NIA01575
宜安,土地房屋開發與銷售,NIA01500,鴻福建築實業公司,https://btbvn.vn/NIA01500
宜安,土地房屋開發與銷售,NIB01584,環成發建築責任有限公司,https://btbvn.vn/NIB01584
宜安,土地房屋開發與銷售,NIA00365,大登建設開發有限公司,https://btbvn.vn/NIA00365
宜安,土地房屋開發與銷售,NIA01409,倍特不動產經紀有限公司,https://btbvn.vn/NIA01409
宜安,土地房屋開發與銷售,NIA00488,越南歐旻傢俱股份有限公司,https://btbvn.vn/NIA00488
宜安,土地房屋開發與銷售,NIA01425,越南高點家具有限公司,https://btbvn.vn/NIA01425-
宜安,土地房屋開發與銷售,NIA00748,恒利服務集團,https://btbvn.vn/NIA00748
宜安,土地房屋開發與銷售,NIA01018,"KI-WORKS VIETNAM CO.,LTD",https://btbvn.vn/NIA01018
宜安,土地房屋開發與銷售,NIB00755,PROTRADE INTERNATIONAL ONE MEMBER COMPANY LIMITED,https://btbvn.vn/NIB00755
宜安,土地房屋開發與銷售,NIB00868,東急 BECAMEX 責任有限公司,https://btbvn.vn/NIB00868
宜安,土地房屋開發與銷售,NIB01532,興福投資股份公司,https://btbvn.vn/NIB01532
宜安,土地房屋開發與銷售,NIB01557,明興-SIKICO 工業股公司,https://btbvn.vn/NIB01557
宜安,塑膠橡膠加工製品,NIA00008,今立塑膠工業股份有限公司,https://btbvn.vn/NIA00008
宜安,塑膠橡膠加工製品,NIA00018,眾安科技股份有限公司,https://btbvn.vn/NIA00018
宜安,塑膠橡膠加工製品,NIA00019,東隆興業(越南)有限公司,https://btbvn.vn/NIA00019
宜安,塑膠橡膠加工製品,NIA00037,超越橡膠廠責任有限公司,https://btbvn.vn/NIA00037
宜安,塑膠橡膠加工製品,NIA01608,德斯坤越南越南責任有限公司,https://btbvn.vn/NIA01608
宜安,塑膠橡膠加工製品,NIA00069,四維精密材料（平陽）股份有限公司,https://btbvn.vn/NIA00069
宜安,塑膠橡膠加工製品,NIA00076,和昶興塑膠工業(股)公司,https://btbvn.vn/NIA00076
宜安,塑膠橡膠加工製品,NIA00090,成宏壓克力責任有限公司,https://btbvn.vn/NIA00090
宜安,塑膠橡膠加工製品,NIA01493,開佰責任有限公司,https://btbvn.vn/NIA01493
宜安,塑膠橡膠加工製品,NIA00185,富山春興業股份有限公司,https://btbvn.vn/NIA00185
宜安,塑膠橡膠加工製品,NIA00210,加保(越南)保麗龍有限公司,https://btbvn.vn/NIA00210
宜安,塑膠橡膠加工製品,NIA00226,禾家塑膠工業股份有限公司,https://btbvn.vn/NIA00226
宜安,塑膠橡膠加工製品,NIA01461,震雄機械越南有限公司,https://btbvn.vn/NIA01461
宜安,塑膠橡膠加工製品,NIA00315,煜達石化工業有限公司,https://btbvn.vn/NIA00315
宜安,塑膠橡膠加工製品,NIA00341,順利責任有限公司,https://btbvn.vn/NIA00341
宜安,塑膠橡膠加工製品,NIA00343,越南良機實業有限公司,https://btbvn.vn/NIA00343
宜安,塑膠橡膠加工製品,NIA00354,和光越南有限公司,https://btbvn.vn/NIA00354
宜安,塑膠橡膠加工製品,NIA00366,越南台展塑膠工業責任有限公司,https://btbvn.vn/NIA00366
宜安,塑膠橡膠加工製品,NIA00369,雅正塑膠責任有限公司,https://btbvn.vn/NIA00369
宜安,塑膠橡膠加工製品,NIA00392,佳美越南股份有限公司,https://btbvn.vn/NIA00392
宜安,塑膠橡膠加工製品,NIA00406,金樹(越南)塑膠工業有限公司,https://btbvn.vn/NIA00406
宜安,塑膠橡膠加工製品,NIA01436,越南南良責任有限公司,https://btbvn.vn/NIA01436
宜安,塑膠橡膠加工製品,NIA00419,佛泰(越南)企業股份有限公司,https://btbvn.vn/NIA00419
宜安,塑膠橡膠加工製品,NIA00428,杰格國際越南責任有限公司,https://btbvn.vn/NIA00428
宜安,塑膠橡膠加工製品,NIA00429,集泉塑膠（越南）責任有限,https://btbvn.vn/NIA00429
宜安,塑膠橡膠加工製品,NIA00434,越南永欣塑膠有限公司,https://btbvn.vn/NIA00434
宜安,塑膠橡膠加工製品,NIA00443,銀泰責任有限公司,https://btbvn.vn/NIA00443
宜安,塑膠橡膠加工製品,NIB01410,越南永興有限公司,https://btbvn.vn/NIB01410
宜安,塑膠橡膠加工製品,NIA00473,志豪貿易責任有限公司,https://btbvn.vn/NIA00473
宜安,塑膠橡膠加工製品,NIA01388,今立美福責任有限公司,https://btbvn.vn/NIA01388
宜安,塑膠橡膠加工製品,NIA01374,世霸龍保溫材料有限公司,https://btbvn.vn/member
宜安,塑膠橡膠加工製品,NIA01580,台中精機廠股份有限公司,https://btbvn.vn/NIA01580
宜安,塑膠橡膠加工製品,NIA01341,台橡(越南)責任有限公司,https://btbvn.vn/NIA01341
宜安,塑膠橡膠加工製品,NIA01322,傑龍股份有限公司,https://btbvn.vn/NIA01322
宜安,塑膠橡膠加工製品,NIA01321,越南英全工業有限公司,https://btbvn.vn/NIA01321
宜安,塑膠橡膠加工製品,NIA01298,晉宏塑料有限公司,https://btbvn.vn/NIA01298
宜安,塑膠橡膠加工製品,NIA00524,越南宏全責任有限公司,https://btbvn.vn/NIA00524
宜安,塑膠橡膠加工製品,NIA01277,金有達責任有限公司(越南廠),https://btbvn.vn/NIA01277
宜安,塑膠橡膠加工製品,NIA01274,越南南洲NEOPRENE責任有限公司,https://btbvn.vn/NIA01274
宜安,塑膠橡膠加工製品,NIA00541,穩泰責任有限公司,https://btbvn.vn/NIA00541
宜安,塑膠橡膠加工製品,NIA00552,蘭英生產貿易進口責任有限公司(宏達),https://btbvn.vn/NIA00552
宜安,塑膠橡膠加工製品,NIA01241,精毅五金責任有限公司,https://btbvn.vn/NIA01241
宜安,塑膠橡膠加工製品,NIA01226,麗興責任有限公司,https://btbvn.vn/NIA01226
宜安,塑膠橡膠加工製品,NIA01156,越利股份有限公司,https://btbvn.vn/NIA01156
宜安,塑膠橡膠加工製品,NIA01151,越南平陽日貿塑膠科技有限公司,https://btbvn.vn/NIA01151
宜安,塑膠橡膠加工製品,NIA01148,越南龍勝責任有限公司,https://btbvn.vn/NIA01148
宜安,塑膠橡膠加工製品,NIA00292,國豐越南責任有限公司,https://btbvn.vn/NIA00292
宜安,塑膠橡膠加工製品,NIA01111,越南邦泰責任有限公司,https://btbvn.vn/NIA01111
宜安,塑膠橡膠加工製品,NIA01096,RTI (越南)責任有限公司,https://btbvn.vn/NIA01096
宜安,塑膠橡膠加工製品,NIA00648,越南色真塑料有限公司,https://btbvn.vn/NIA00648
宜安,塑膠橡膠加工製品,NIA00678,德達工業有限公司,https://btbvn.vn/NIA00678
宜安,塑膠橡膠加工製品,NIA01559,崑仲股份有限公司,https://btbvn.vn/NIA01559
宜安,塑膠橡膠加工製品,NIA01007,越銘金屬塑料責任有限公司,https://btbvn.vn/NIA01007
宜安,塑膠橡膠加工製品,NIA00835,萬洲科技（越南）責任有限公司,https://btbvn.vn/NIA00835
宜安,塑膠橡膠加工製品,NIA00989,金武明責任有限公司,https://btbvn.vn/NIA00989
宜安,塑膠橡膠加工製品,NIA00869,越南久林責任有限公司,https://btbvn.vn/NIA00869
宜安,塑膠橡膠加工製品,NIA01530,泓振越南包装责任有限公司,https://btbvn.vn/NIA01530
宜安,塑膠橡膠加工製品,NIA01528,冠勝高分子科技有限公司,https://btbvn.vn/NIA01528
宜安,塑膠橡膠加工製品,NIA00433,越南德淵有限公司,https://btbvn.vn/NIA00433
宜安,塑膠橡膠加工製品,NIA01607,越南精銳科技股份有限公司,https://btbvn.vn/NIA01607
宜安,塑膠橡膠加工製品,NIA00627,千越責任有限公司,https://btbvn.vn/NIA00627
宜安,塑膠橡膠加工製品,NIA01600,旭峰貿易有限公司,https://btbvn.vn/NIA01600
宜安,塑膠橡膠加工製品,NIA01603,世高股份公司,https://btbvn.vn/NIA01603
宜安,塑膠橡膠加工製品,NIA01550,光晏越南責任有限公司,https://btbvn.vn/NIA01550
宜安,建築工程及建材、環保工程,NIA00015,旭佳(越南)責任有限公司,https://btbvn.vn/NIA00015
宜安,建築工程及建材、環保工程,NIA01598,'群創能源科技股份有限公司 (台灣公司) 越生太陽能 (越南),https://btbvn.vn/NIA01598
宜安,建築工程及建材、環保工程,NIA01506,平陽錦林責任有限公司,https://btbvn.vn/NIA01506
宜安,建築工程及建材、環保工程,NIA00090,成宏壓克力責任有限公司,https://btbvn.vn/NIA00090
宜安,建築工程及建材、環保工程,NIA01500,鴻福建築實業公司,https://btbvn.vn/NIA01500
宜安,建築工程及建材、環保工程,NIB01584,環成發建築責任有限公司,https://btbvn.vn/NIB01584
宜安,建築工程及建材、環保工程,NIA00163,冠賢機電股份有限公司,https://btbvn.vn/NIA00163
宜安,建築工程及建材、環保工程,NIA00169,越南虎牌高科技鋁門窗責任有限公司,https://btbvn.vn/NIA00169
宜安,建築工程及建材、環保工程,NIA00204,東新工業責任有限公司,https://btbvn.vn/NIA00204
宜安,建築工程及建材、環保工程,NIA00225,宜興國際責任有限公司,https://btbvn.vn/NIA00225
宜安,建築工程及建材、環保工程,NIA01464,GSD 環境科技越南責任有限公司,https://btbvn.vn/NIA01464
宜安,建築工程及建材、環保工程,NIA01451,越泰豐機電責任有限公司,https://btbvn.vn/NIA01451
宜安,建築工程及建材、環保工程,NIA00257,越南華大企業有限公司,https://btbvn.vn/NIA00257
宜安,建築工程及建材、環保工程,NIA00328,長鴻工程責任有限公司,https://btbvn.vn/NIA00328
宜安,建築工程及建材、環保工程,NIA00343,越南良機實業有限公司,https://btbvn.vn/NIA00343
宜安,建築工程及建材、環保工程,NIA00371,廣聯天車電梯責任有限公司,https://btbvn.vn/NIA00371
宜安,建築工程及建材、環保工程,NIA00402,正合建築工程責任有限公司,https://btbvn.vn/NIA00402
宜安,建築工程及建材、環保工程,NIA00411,東昌系統工程責任有限公司,https://btbvn.vn/NIA00411
宜安,建築工程及建材、環保工程,NIA00438,懋森實業有限公司,https://btbvn.vn/NIA00438
宜安,建築工程及建材、環保工程,NIA01409,倍特不動產經紀有限公司,https://btbvn.vn/NIA01409
宜安,建築工程及建材、環保工程,NIA01401,阿波羅綠能科技有限公司,https://btbvn.vn/NIA01401
宜安,建築工程及建材、環保工程,NIA00492,自力重鋼&營造工程責任有限公司,https://btbvn.vn/NIA00492
宜安,建築工程及建材、環保工程,NIA01384,南寶-納路漆越南有限公司,https://btbvn.vn/NIA01384
宜安,建築工程及建材、環保工程,NIA00514,越大建築責任有限公司,https://btbvn.vn/NIA00514
宜安,建築工程及建材、環保工程,NIA01335,大河新能源科技有限公司 (大亞照明),https://btbvn.vn/NIA01335
宜安,建築工程及建材、環保工程,NIA01585,金達發責任有限公司,https://btbvn.vn/NIA01585
宜安,建築工程及建材、環保工程,NIA00595,大亞(越南)電線電纜股份公司,https://btbvn.vn/NIA00595
宜安,建築工程及建材、環保工程,NIA00605,越南正源五金責任有限公司,https://btbvn.vn/NIA00605
宜安,建築工程及建材、環保工程,NIA01240,CIG科技有限公司 (擎億),https://btbvn.vn/NIA01240
宜安,建築工程及建材、環保工程,NIA01218,越南協旭機械有限公司,https://btbvn.vn/NIA01218
宜安,建築工程及建材、環保工程,NIB01199,佑吉電機 (越南) 責任有限公司,https://btbvn.vn/NIB01199
宜安,建築工程及建材、環保工程,NIA01149,明影鋁業責任有限公司,https://btbvn.vn/NIA01149
宜安,建築工程及建材、環保工程,NIA00234,台南建築責任有限公司,https://btbvn.vn/NIA00234
